"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-09 05:59:51",1757397591372,"vary-ai.vercel.app/api/fal-balance","GET","",-1,"tmzmg-1757397591212-03edfafdee8f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"💰 Using fal.com balance: $43.51 (Status: healthy)","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:51",1757397591371,"vary-ai.vercel.app/api/fal-balance","GET","",-1,"tmzmg-1757397591212-03edfafdee8f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📦 Using cached balance data","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:51",1757397591367,"vary-ai.vercel.app/api/fal-balance","GET","",200,"tmzmg-1757397591212-03edfafdee8f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",6,"iad1",128,2048,"","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","3zGhDn6WSAL9",2
"2025-09-09 05:59:45",1757397585738,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🔄 [minimax-2-1757397443078-uwtz2knfi] Generation in progress, waiting 10000ms...","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:45",1757397585738,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📊 [minimax-2-1757397443078-uwtz2knfi] Status: IN_PROGRESS, Queue time: 142657ms","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:45",1757397585631,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🔄 [minimax-2-1757397443078-uwtz2knfi] Polling attempt 19/60 (delay: 10000ms)","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:35",1757397575631,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🔄 [minimax-2-1757397443078-uwtz2knfi] Generation in progress, waiting 10000ms...","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:35",1757397575631,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📊 [minimax-2-1757397443078-uwtz2knfi] Status: IN_PROGRESS, Queue time: 132550ms","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:35",1757397575523,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🔄 [minimax-2-1757397443078-uwtz2knfi] Polling attempt 18/60 (delay: 10000ms)","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:25",1757397565933,"vary-ai.vercel.app/api/user-stats","GET","",-1,"jjfrd-1757397565558-681f7f3621b9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/user-stats","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"✅ [UserStats] User statistics: {
  totalUsers: 49,
  activeUsers: 17,
  newUsers24h: 12,
  totalGenerations: 459
}","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:25",1757397565611,"vary-ai.vercel.app/api/fal-balance","GET","",-1,"72rzq-1757397565553-e97773cf7ada","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🚨 LOW BALANCE ALERT: Balance below $50 threshold!","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGXG4XG41YNPT4T8WMCXAQ","",-1
"2025-09-09 05:59:25",1757397565611,"vary-ai.vercel.app/api/fal-balance","GET","",-1,"72rzq-1757397565553-e97773cf7ada","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"💰 Using fal.com balance: $43.51 (Status: healthy)","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGXG4XG41YNPT4T8WMCXAQ","",-1
"2025-09-09 05:59:25",1757397565611,"vary-ai.vercel.app/api/fal-balance","GET","",-1,"72rzq-1757397565553-e97773cf7ada","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📦 Using cached balance data","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGXG4XG41YNPT4T8WMCXAQ","",-1
"2025-09-09 05:59:25",1757397565601,"vary-ai.vercel.app/api/user-stats","GET","",-1,"jjfrd-1757397565558-681f7f3621b9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/user-stats","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📊 [UserStats] Time ranges: {
  now: '2025-09-09T05:59:25.599Z',
  twentyFourHoursAgo: '2025-09-08T05:59:25.599Z',
  sevenDaysAgo: '2025-09-02T05:59:25.599Z',
  thirtyDaysAgo: '2025-08-10T05:59:25.599Z'
}","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:25",1757397565600,"vary-ai.vercel.app/api/user-stats","GET","",-1,"jjfrd-1757397565558-681f7f3621b9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/user-stats","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🔍 [UserStats] Environment check: { hasSupabaseUrl: true, hasSupabaseKey: true }","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:25",1757397565600,"vary-ai.vercel.app/api/user-stats","GET","",-1,"jjfrd-1757397565558-681f7f3621b9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/user-stats","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📊 [UserStats] Fetching comprehensive user statistics...","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:25",1757397565597,"vary-ai.vercel.app/api/fal-balance","GET","",200,"72rzq-1757397565553-e97773cf7ada","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/fal-balance","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",8,"iad1",154,2048,"","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGXG4XG41YNPT4T8WMCXAQ","gDURqAFM8Vmt",1
"2025-09-09 05:59:25",1757397565596,"vary-ai.vercel.app/api/user-stats","GET","",200,"jjfrd-1757397565558-681f7f3621b9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/user-stats","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",336,"iad1",128,2048,"","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","3zGhDn6WSAL9",2
"2025-09-09 05:59:25",1757397565522,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"🔄 [minimax-2-1757397443078-uwtz2knfi] Generation in progress, waiting 10000ms...","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
"2025-09-09 05:59:25",1757397565522,"vary-ai.vercel.app/api/minimax-2","POST","",-1,"j29zl-1757397443025-18210d7b856a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15","info","production","main","","lambda","/api/minimax-2","vary-ai.vercel.app","vary-ai.vercel.app","dpl_6CSL8RkxPS73FjSPqmdF2DtKomZe",-1,"iad1",-1,-1,"📊 [minimax-2-1757397443078-uwtz2knfi] Status: IN_PROGRESS, Queue time: 122441ms","prj_uz49tLGNGBlxYODX1Dt1L4Rel0tv","","","01K4PGSRFMCXCQBCKM3Z9JTK5A","",-1
